ANO;MES;NM_MES;PRODUTO;ESTADO - SIGLA;NM_ESTADO;VL_MEDIO_VENDA
2022;6;JUNHO;DIESEL S10;SP;SÃO PAULO;7.21
2022;6;JUNHO;DIESEL S10;TO;TOCANTINS;7.24
2022;6;JUNHO;ETANOL;AC;ACRE;6.28
2022;6;JUNHO;ETANOL;AL;ALAGOAS;5.93
2022;6;JUNHO;ETANOL;AM;AMAZONAS;5.52
2022;6;JUNHO;ETANOL;AP;AMAPÁ;6.44
2022;6;JUNHO;ETANOL;BA;BAHIA;6.12
2022;6;JUNHO;ETANOL;CE;CEARÁ;6.29
2022;6;JUNHO;ETANOL;DF;DISTRITO FEDERAL;5.86
2022;6;JUNHO;ETANOL;ES;ESPIRITO SANTO;5.96
2022;6;JUNHO;ETANOL;GO;GOIÁS;4.92
2022;6;JUNHO;ETANOL;MA;MARANHÃO;5.98
2022;6;JUNHO;ETANOL;MG;MINAS GERAIS;5.08
2022;6;JUNHO;ETANOL;MS;MATO GROSSO DO SUL;5.19
2022;6;JUNHO;ETANOL;MT;MATO GROSSO;4.65
2022;6;JUNHO;ETANOL;PA;PARÁ;6.34
2022;6;JUNHO;ETANOL;PB;PARAÍBA;5.72
2022;6;JUNHO;ETANOL;PE;PERNAMBUCO;5.94
2022;6;JUNHO;ETANOL;PI;PIAUÍ;5.86
2022;6;JUNHO;ETANOL;PR;PARANÁ;5.22
2022;6;JUNHO;ETANOL;RJ;RIO DE JANEIRO;6.11
2022;6;JUNHO;ETANOL;RO;RONDÔNIA;6.35
2022;6;JUNHO;ETANOL;RR;RORAIMA;6.18
2022;6;JUNHO;ETANOL;RS;RIO GRANDE DO SUL;6.52
2022;6;JUNHO;ETANOL;SC;SANTA CATARINA;6.13
2022;6;JUNHO;ETANOL;SE;SERGIPE;6.02
2022;6;JUNHO;ETANOL;SP;SÃO PAULO;4.55
2022;6;JUNHO;ETANOL;TO;TOCANTINS;6.01
2022;6;JUNHO;GASOLINA;AC;ACRE;7.68
2022;6;JUNHO;GASOLINA;AL;ALAGOAS;7.44
2022;6;JUNHO;GASOLINA;AM;AMAZONAS;7.46
2022;6;JUNHO;GASOLINA;AP;AMAPÁ;6.44
2022;6;JUNHO;GASOLINA;BA;BAHIA;7.97
2022;6;JUNHO;GASOLINA;CE;CEARÁ;7.57
2022;6;JUNHO;GASOLINA;DF;DISTRITO FEDERAL;7.48
2022;6;JUNHO;GASOLINA;ES;ESPIRITO SANTO;7.36
2022;6;JUNHO;GASOLINA;GO;GOIÁS;7.43
2022;6;JUNHO;GASOLINA;MA;MARANHÃO;7.25
2022;6;JUNHO;GASOLINA;MG;MINAS GERAIS;7.54
2022;6;JUNHO;GASOLINA;MS;MATO GROSSO DO SUL;7.17
2022;6;JUNHO;GASOLINA;MT;MATO GROSSO;7.01
2022;6;JUNHO;GASOLINA;PA;PARÁ;7.51
2022;6;JUNHO;GASOLINA;PB;PARAÍBA;7.18
2022;6;JUNHO;GASOLINA;PE;PERNAMBUCO;7.41
2022;6;JUNHO;GASOLINA;PI;PIAUÍ;7.9
2022;6;JUNHO;GASOLINA;PR;PARANÁ;7.16
2022;6;JUNHO;GASOLINA;RJ;RIO DE JANEIRO;7.78
2022;6;JUNHO;GASOLINA;RO;RONDÔNIA;7.4
2022;6;JUNHO;GASOLINA;RR;RORAIMA;7.07
2022;6;JUNHO;GASOLINA;RS;RIO GRANDE DO SUL;6.95
2022;6;JUNHO;GASOLINA;SC;SANTA CATARINA;7.09
2022;6;JUNHO;GASOLINA;SE;SERGIPE;7.28
2022;6;JUNHO;GASOLINA;SP;SÃO PAULO;6.85
2022;6;JUNHO;GASOLINA;TO;TOCANTINS;7.48
2022;6;JUNHO;GASOLINA ADITIVADA;AC;ACRE;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;AL;ALAGOAS;7.54
2022;6;JUNHO;GASOLINA ADITIVADA;AM;AMAZONAS;7.45
2022;6;JUNHO;GASOLINA ADITIVADA;AP;AMAPÁ;6.81
2022;6;JUNHO;GASOLINA ADITIVADA;BA;BAHIA;8.05
2022;6;JUNHO;GASOLINA ADITIVADA;CE;CEARÁ;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;7.56
2022;6;JUNHO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;7.49
2022;6;JUNHO;GASOLINA ADITIVADA;GO;GOIÁS;7.55
2022;6;JUNHO;GASOLINA ADITIVADA;MA;MARANHÃO;7.36
2022;6;JUNHO;GASOLINA ADITIVADA;MG;MINAS GERAIS;7.68
2022;6;JUNHO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;7.28
2022;6;JUNHO;GASOLINA ADITIVADA;MT;MATO GROSSO;7.15
2022;6;JUNHO;GASOLINA ADITIVADA;PA;PARÁ;7.65
2022;6;JUNHO;GASOLINA ADITIVADA;PB;PARAÍBA;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;PE;PERNAMBUCO;7.54
2022;6;JUNHO;GASOLINA ADITIVADA;PI;PIAUÍ;8.08
2022;6;JUNHO;GASOLINA ADITIVADA;PR;PARANÁ;7.3
2022;6;JUNHO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;7.91
2022;6;JUNHO;GASOLINA ADITIVADA;RO;RONDÔNIA;7.54
2022;6;JUNHO;GASOLINA ADITIVADA;RR;RORAIMA;7.21
2022;6;JUNHO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;7.08
2022;6;JUNHO;GASOLINA ADITIVADA;SC;SANTA CATARINA;7.18
2022;6;JUNHO;GASOLINA ADITIVADA;SE;SERGIPE;7.35
2022;6;JUNHO;GASOLINA ADITIVADA;SP;SÃO PAULO;7.06
2022;6;JUNHO;GASOLINA ADITIVADA;TO;TOCANTINS;7.56
2022;6;JUNHO;GNV;AL;ALAGOAS;4.77
2022;6;JUNHO;GNV;AM;AMAZONAS;4.38
2022;6;JUNHO;GNV;BA;BAHIA;4.79
2022;6;JUNHO;GNV;CE;CEARÁ;5.78
2022;6;JUNHO;GNV;DF;DISTRITO FEDERAL;7.09
2022;6;JUNHO;GNV;ES;ESPIRITO SANTO;5.49
2022;6;JUNHO;GNV;MG;MINAS GERAIS;5.49
2022;6;JUNHO;GNV;MS;MATO GROSSO DO SUL;5.2
2022;6;JUNHO;GNV;MT;MATO GROSSO;3.19
2022;6;JUNHO;GNV;PB;PARAÍBA;5.42
2022;6;JUNHO;GNV;PE;PERNAMBUCO;4.39
2022;6;JUNHO;GNV;PR;PARANÁ;6.57
2022;6;JUNHO;GNV;RJ;RIO DE JANEIRO;5.55
2022;6;JUNHO;GNV;RS;RIO GRANDE DO SUL;6.45
2022;6;JUNHO;GNV;SC;SANTA CATARINA;5.21
2022;6;JUNHO;GNV;SE;SERGIPE;5.41
2022;6;JUNHO;GNV;SP;SÃO PAULO;5.66
2022;7;JULHO;DIESEL;AC;ACRE;8.3
2022;7;JULHO;DIESEL;AL;ALAGOAS;7.71
2022;7;JULHO;DIESEL;AM;AMAZONAS;7.69
2022;7;JULHO;DIESEL;AP;AMAPÁ;7.45
2022;7;JULHO;DIESEL;BA;BAHIA;7.56
2022;7;JULHO;DIESEL;CE;CEARÁ;7.79
2022;7;JULHO;DIESEL;DF;DISTRITO FEDERAL;7.46
2022;7;JULHO;DIESEL;ES;ESPIRITO SANTO;7.34
2022;7;JULHO;DIESEL;GO;GOIÁS;7.49
2022;7;JULHO;DIESEL;MA;MARANHÃO;7.66
2022;7;JULHO;DIESEL;MG;MINAS GERAIS;7.51
2022;7;JULHO;DIESEL;MS;MATO GROSSO DO SUL;7.36
2022;7;JULHO;DIESEL;MT;MATO GROSSO;7.69
2022;7;JULHO;DIESEL;PA;PARÁ;7.87
2022;7;JULHO;DIESEL;PB;PARAÍBA;7.48
2022;7;JULHO;DIESEL;PE;PERNAMBUCO;7.41
2022;7;JULHO;DIESEL;PI;PIAUÍ;7.59
2022;7;JULHO;DIESEL;PR;PARANÁ;7.33
2022;7;JULHO;DIESEL;RJ;RIO DE JANEIRO;7.42
2022;7;JULHO;DIESEL;RO;RONDÔNIA;7.79
2022;7;JULHO;DIESEL;RR;RORAIMA;7.83
2022;7;JULHO;DIESEL;RS;RIO GRANDE DO SUL;7.35
2022;7;JULHO;DIESEL;SC;SANTA CATARINA;7.4
2022;7;JULHO;DIESEL;SE;SERGIPE;7.23
2022;7;JULHO;DIESEL;SP;SÃO PAULO;7.41
2022;7;JULHO;DIESEL;TO;TOCANTINS;7.43
2022;7;JULHO;DIESEL S10;AC;ACRE;8.3
2022;7;JULHO;DIESEL S10;AL;ALAGOAS;7.69
2022;7;JULHO;DIESEL S10;AM;AMAZONAS;7.79
2022;7;JULHO;DIESEL S10;AP;AMAPÁ;7.72
2022;7;JULHO;DIESEL S10;BA;BAHIA;7.62
2022;7;JULHO;DIESEL S10;CE;CEARÁ;7.85
2022;7;JULHO;DIESEL S10;DF;DISTRITO FEDERAL;7.6
2022;7;JULHO;DIESEL S10;ES;ESPIRITO SANTO;7.45
2022;7;JULHO;DIESEL S10;GO;GOIÁS;7.63
2022;7;JULHO;DIESEL S10;MA;MARANHÃO;7.72
2022;7;JULHO;DIESEL S10;MG;MINAS GERAIS;7.63
2022;7;JULHO;DIESEL S10;MS;MATO GROSSO DO SUL;7.48
2022;7;JULHO;DIESEL S10;MT;MATO GROSSO;7.8
2022;7;JULHO;DIESEL S10;PA;PARÁ;7.91
2022;7;JULHO;DIESEL S10;PB;PARAÍBA;7.63
2022;7;JULHO;DIESEL S10;PE;PERNAMBUCO;7.41
2022;7;JULHO;DIESEL S10;PI;PIAUÍ;7.64
2022;7;JULHO;DIESEL S10;PR;PARANÁ;7.51
2022;7;JULHO;DIESEL S10;RJ;RIO DE JANEIRO;7.57
2022;7;JULHO;DIESEL S10;RO;RONDÔNIA;7.83
2022;7;JULHO;DIESEL S10;RR;RORAIMA;7.93
2022;7;JULHO;DIESEL S10;RS;RIO GRANDE DO SUL;7.46
2022;7;JULHO;DIESEL S10;SC;SANTA CATARINA;7.51
2022;7;JULHO;DIESEL S10;SE;SERGIPE;7.32
2022;7;JULHO;DIESEL S10;SP;SÃO PAULO;7.54
2022;7;JULHO;DIESEL S10;TO;TOCANTINS;7.47
2022;7;JULHO;ETANOL;AC;ACRE;5.68
2022;7;JULHO;ETANOL;AL;ALAGOAS;5.49
2022;7;JULHO;ETANOL;AM;AMAZONAS;5.2
2022;7;JULHO;ETANOL;AP;AMAPÁ;5.98
2022;7;JULHO;ETANOL;BA;BAHIA;5.44
2022;7;JULHO;ETANOL;CE;CEARÁ;5.88
2022;7;JULHO;ETANOL;DF;DISTRITO FEDERAL;5.1
2022;7;JULHO;ETANOL;ES;ESPIRITO SANTO;5.2
2022;7;JULHO;ETANOL;GO;GOIÁS;4.28
2022;7;JULHO;ETANOL;MA;MARANHÃO;5.7
2022;7;JULHO;ETANOL;MG;MINAS GERAIS;4.54
2022;7;JULHO;ETANOL;MS;MATO GROSSO DO SUL;4.64
2022;7;JULHO;ETANOL;MT;MATO GROSSO;3.98
2022;7;JULHO;ETANOL;PA;PARÁ;5.94
2022;7;JULHO;ETANOL;PB;PARAÍBA;5.42
2022;7;JULHO;ETANOL;PE;PERNAMBUCO;5.72
2022;7;JULHO;ETANOL;PI;PIAUÍ;5.3
2022;7;JULHO;ETANOL;PR;PARANÁ;4.67
2022;7;JULHO;ETANOL;RJ;RIO DE JANEIRO;5.09
2022;7;JULHO;ETANOL;RO;RONDÔNIA;5.91
2022;7;JULHO;ETANOL;RR;RORAIMA;5.69
2022;7;JULHO;ETANOL;RS;RIO GRANDE DO SUL;5.94
2022;7;JULHO;ETANOL;SC;SANTA CATARINA;5.49
2022;7;JULHO;ETANOL;SE;SERGIPE;5.4
2022;7;JULHO;ETANOL;SP;SÃO PAULO;4.08
2022;7;JULHO;ETANOL;TO;TOCANTINS;5.44
2022;7;JULHO;GASOLINA;AC;ACRE;6.5
2022;7;JULHO;GASOLINA;AL;ALAGOAS;6.3
2022;7;JULHO;GASOLINA;AM;AMAZONAS;6.61
2022;7;JULHO;GASOLINA;AP;AMAPÁ;5.32
2022;7;JULHO;GASOLINA;BA;BAHIA;6.5
2022;7;JULHO;GASOLINA;CE;CEARÁ;6.45
2022;7;JULHO;GASOLINA;DF;DISTRITO FEDERAL;5.92
2022;7;JULHO;GASOLINA;ES;ESPIRITO SANTO;6.05
2022;7;JULHO;GASOLINA;GO;GOIÁS;5.83
2022;7;JULHO;GASOLINA;MA;MARANHÃO;6.5
2022;7;JULHO;GASOLINA;MG;MINAS GERAIS;6.02
2022;7;JULHO;GASOLINA;MS;MATO GROSSO DO SUL;5.83
2022;7;JULHO;GASOLINA;MT;MATO GROSSO;6.01
2022;7;JULHO;GASOLINA;PA;PARÁ;6.38
2022;7;JULHO;GASOLINA;PB;PARAÍBA;6.08
2022;7;JULHO;GASOLINA;PE;PERNAMBUCO;6.45
2022;7;JULHO;GASOLINA;PI;PIAUÍ;6.61
2022;7;JULHO;GASOLINA;PR;PARANÁ;5.91
2022;7;JULHO;GASOLINA;RJ;RIO DE JANEIRO;6.15
2022;7;JULHO;GASOLINA;RO;RONDÔNIA;6.14
2022;7;JULHO;GASOLINA;RR;RORAIMA;6.34
2022;7;JULHO;GASOLINA;RS;RIO GRANDE DO SUL;5.97
2022;7;JULHO;GASOLINA;SC;SANTA CATARINA;5.93
2022;7;JULHO;GASOLINA;SE;SERGIPE;6.07
2022;7;JULHO;GASOLINA;SP;SÃO PAULO;5.83
2022;7;JULHO;GASOLINA;TO;TOCANTINS;6.42
2022;7;JULHO;GASOLINA ADITIVADA;AC;ACRE;6.49
2022;7;JULHO;GASOLINA ADITIVADA;AL;ALAGOAS;6.49
2022;7;JULHO;GASOLINA ADITIVADA;AM;AMAZONAS;6.53
2022;7;JULHO;GASOLINA ADITIVADA;AP;AMAPÁ;5.61
2022;7;JULHO;GASOLINA ADITIVADA;BA;BAHIA;6.6
2022;7;JULHO;GASOLINA ADITIVADA;CE;CEARÁ;6.7
2022;7;JULHO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;6.03
2022;7;JULHO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;6.18
2022;7;JULHO;GASOLINA ADITIVADA;GO;GOIÁS;5.96
2022;7;JULHO;GASOLINA ADITIVADA;MA;MARANHÃO;6.59
2022;7;JULHO;GASOLINA ADITIVADA;MG;MINAS GERAIS;6.18
2022;7;JULHO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;5.97
2022;7;JULHO;GASOLINA ADITIVADA;MT;MATO GROSSO;6.17
2022;7;JULHO;GASOLINA ADITIVADA;PA;PARÁ;6.54
2022;7;JULHO;GASOLINA ADITIVADA;PB;PARAÍBA;6.29
2022;7;JULHO;GASOLINA ADITIVADA;PE;PERNAMBUCO;6.6
2022;7;JULHO;GASOLINA ADITIVADA;PI;PIAUÍ;6.87
2022;7;JULHO;GASOLINA ADITIVADA;PR;PARANÁ;6.07
2022;7;JULHO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;6.3
2022;7;JULHO;GASOLINA ADITIVADA;RO;RONDÔNIA;6.27
2022;7;JULHO;GASOLINA ADITIVADA;RR;RORAIMA;6.45
2022;7;JULHO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;6.11
2022;7;JULHO;GASOLINA ADITIVADA;SC;SANTA CATARINA;6.05
2022;7;JULHO;GASOLINA ADITIVADA;SE;SERGIPE;6.17
2022;7;JULHO;GASOLINA ADITIVADA;SP;SÃO PAULO;6.08
2022;7;JULHO;GASOLINA ADITIVADA;TO;TOCANTINS;6.51
2022;7;JULHO;GNV;AL;ALAGOAS;4.53
2022;7;JULHO;GNV;AM;AMAZONAS;4.23
2022;7;JULHO;GNV;BA;BAHIA;4.53
2022;7;JULHO;GNV;CE;CEARÁ;5.6
2022;7;JULHO;GNV;DF;DISTRITO FEDERAL;6.37
2022;7;JULHO;GNV;ES;ESPIRITO SANTO;5.02
2022;7;JULHO;GNV;MG;MINAS GERAIS;5.2
2022;7;JULHO;GNV;MS;MATO GROSSO DO SUL;4.9
2022;7;JULHO;GNV;MT;MATO GROSSO;3.81
2022;7;JULHO;GNV;PB;PARAÍBA;5.03
2022;7;JULHO;GNV;PE;PERNAMBUCO;4.12
2022;7;JULHO;GNV;PR;PARANÁ;5.97
2022;7;JULHO;GNV;RJ;RIO DE JANEIRO;5.21
2022;7;JULHO;GNV;RS;RIO GRANDE DO SUL;6.11
2022;7;JULHO;GNV;SC;SANTA CATARINA;6.02
2022;7;JULHO;GNV;SE;SERGIPE;5.15
2022;7;JULHO;GNV;SP;SÃO PAULO;5.48
2022;8;AGOSTO;DIESEL;AC;ACRE;8.0
2022;8;AGOSTO;DIESEL;AL;ALAGOAS;7.36
2022;8;AGOSTO;DIESEL;AM;AMAZONAS;7.49
2022;8;AGOSTO;DIESEL;AP;AMAPÁ;7.12
2022;8;AGOSTO;DIESEL;BA;BAHIA;7.04
2022;8;AGOSTO;DIESEL;CE;CEARÁ;7.28
2022;8;AGOSTO;DIESEL;DF;DISTRITO FEDERAL;7.12
2022;8;AGOSTO;DIESEL;ES;ESPIRITO SANTO;7.0
2022;8;AGOSTO;DIESEL;GO;GOIÁS;7.11
2022;8;AGOSTO;DIESEL;MA;MARANHÃO;7.32
2022;8;AGOSTO;DIESEL;MG;MINAS GERAIS;7.15
2022;8;AGOSTO;DIESEL;MS;MATO GROSSO DO SUL;7.1
2022;8;AGOSTO;DIESEL;MT;MATO GROSSO;7.36
2022;8;AGOSTO;DIESEL;PA;PARÁ;7.6
2022;8;AGOSTO;DIESEL;PB;PARAÍBA;7.05
2022;8;AGOSTO;DIESEL;PE;PERNAMBUCO;6.98
2022;8;AGOSTO;DIESEL;PI;PIAUÍ;7.21
2022;8;AGOSTO;DIESEL;PR;PARANÁ;6.91
2022;8;AGOSTO;DIESEL;RJ;RIO DE JANEIRO;7.15
2022;8;AGOSTO;DIESEL;RO;RONDÔNIA;7.48
2022;8;AGOSTO;DIESEL;RR;RORAIMA;7.61
2022;8;AGOSTO;DIESEL;RS;RIO GRANDE DO SUL;7.02
2022;8;AGOSTO;DIESEL;SC;SANTA CATARINA;7.01
2022;8;AGOSTO;DIESEL;SE;SERGIPE;6.62
2022;8;AGOSTO;DIESEL;SP;SÃO PAULO;7.07
2022;8;AGOSTO;DIESEL;TO;TOCANTINS;7.08
2022;8;AGOSTO;DIESEL S10;AC;ACRE;8.0
2022;8;AGOSTO;DIESEL S10;AL;ALAGOAS;7.27
2022;8;AGOSTO;DIESEL S10;AM;AMAZONAS;7.59
2022;8;AGOSTO;DIESEL S10;AP;AMAPÁ;7.46
2022;8;AGOSTO;DIESEL S10;BA;BAHIA;7.11
2022;8;AGOSTO;DIESEL S10;CE;CEARÁ;7.34
2022;8;AGOSTO;DIESEL S10;DF;DISTRITO FEDERAL;7.23
2022;8;AGOSTO;DIESEL S10;ES;ESPIRITO SANTO;7.17
2022;8;AGOSTO;DIESEL S10;GO;GOIÁS;7.26
2022;8;AGOSTO;DIESEL S10;MA;MARANHÃO;7.33
2022;8;AGOSTO;DIESEL S10;MG;MINAS GERAIS;7.27
2022;8;AGOSTO;DIESEL S10;MS;MATO GROSSO DO SUL;7.19
2022;8;AGOSTO;DIESEL S10;MT;MATO GROSSO;7.46
2022;8;AGOSTO;DIESEL S10;PA;PARÁ;7.61
2022;8;AGOSTO;DIESEL S10;PB;PARAÍBA;7.17
2022;8;AGOSTO;DIESEL S10;PE;PERNAMBUCO;7.0
2022;8;AGOSTO;DIESEL S10;PI;PIAUÍ;7.28
2022;8;AGOSTO;DIESEL S10;PR;PARANÁ;7.08
2022;8;AGOSTO;DIESEL S10;RJ;RIO DE JANEIRO;7.27
2022;8;AGOSTO;DIESEL S10;RO;RONDÔNIA;7.52
2022;8;AGOSTO;DIESEL S10;RR;RORAIMA;7.7
2022;8;AGOSTO;DIESEL S10;RS;RIO GRANDE DO SUL;7.11
2022;8;AGOSTO;DIESEL S10;SC;SANTA CATARINA;7.13
2022;8;AGOSTO;DIESEL S10;SE;SERGIPE;6.77
2022;8;AGOSTO;DIESEL S10;SP;SÃO PAULO;7.21
2022;8;AGOSTO;DIESEL S10;TO;TOCANTINS;7.08
2022;8;AGOSTO;ETANOL;AC;ACRE;5.13
2022;8;AGOSTO;ETANOL;AL;ALAGOAS;5.03
2022;8;AGOSTO;ETANOL;AM;AMAZONAS;4.76
2022;8;AGOSTO;ETANOL;AP;AMAPÁ;5.65
2022;8;AGOSTO;ETANOL;BA;BAHIA;4.77
2022;8;AGOSTO;ETANOL;CE;CEARÁ;5.17
2022;8;AGOSTO;ETANOL;DF;DISTRITO FEDERAL;4.47
2022;8;AGOSTO;ETANOL;ES;ESPIRITO SANTO;4.77
2022;8;AGOSTO;ETANOL;GO;GOIÁS;3.89
2022;8;AGOSTO;ETANOL;MA;MARANHÃO;5.01
2022;8;AGOSTO;ETANOL;MG;MINAS GERAIS;4.01
2022;8;AGOSTO;ETANOL;MS;MATO GROSSO DO SUL;4.21
2022;8;AGOSTO;ETANOL;MT;MATO GROSSO;3.65
2022;8;AGOSTO;ETANOL;PA;PARÁ;5.35
2022;8;AGOSTO;ETANOL;PB;PARAÍBA;4.85
2022;8;AGOSTO;ETANOL;PE;PERNAMBUCO;5.04
2022;8;AGOSTO;ETANOL;PI;PIAUÍ;4.73
2022;8;AGOSTO;ETANOL;PR;PARANÁ;4.22
2022;8;AGOSTO;ETANOL;RJ;RIO DE JANEIRO;4.7
2022;8;AGOSTO;ETANOL;RO;RONDÔNIA;5.35
2022;8;AGOSTO;ETANOL;RR;RORAIMA;5.47
2022;8;AGOSTO;ETANOL;RS;RIO GRANDE DO SUL;5.43
2022;8;AGOSTO;ETANOL;SC;SANTA CATARINA;4.98
2022;8;AGOSTO;ETANOL;SE;SERGIPE;4.84
2022;8;AGOSTO;ETANOL;SP;SÃO PAULO;3.74
2022;8;AGOSTO;ETANOL;TO;TOCANTINS;4.91
2022;8;AGOSTO;GASOLINA;AC;ACRE;5.98
2022;8;AGOSTO;GASOLINA;AL;ALAGOAS;5.63
2022;8;AGOSTO;GASOLINA;AM;AMAZONAS;5.85
2022;8;AGOSTO;GASOLINA;AP;AMAPÁ;4.95
2022;8;AGOSTO;GASOLINA;BA;BAHIA;5.63
2022;8;AGOSTO;GASOLINA;CE;CEARÁ;5.57
2022;8;AGOSTO;GASOLINA;DF;DISTRITO FEDERAL;5.34
2022;8;AGOSTO;GASOLINA;ES;ESPIRITO SANTO;5.59
2022;8;AGOSTO;GASOLINA;GO;GOIÁS;5.27
2022;8;AGOSTO;GASOLINA;MA;MARANHÃO;5.47
2022;8;AGOSTO;GASOLINA;MG;MINAS GERAIS;5.38
2022;8;AGOSTO;GASOLINA;MS;MATO GROSSO DO SUL;5.32
2022;8;AGOSTO;GASOLINA;MT;MATO GROSSO;5.4
2022;8;AGOSTO;GASOLINA;PA;PARÁ;5.71
2022;8;AGOSTO;GASOLINA;PB;PARAÍBA;5.48
2022;8;AGOSTO;GASOLINA;PE;PERNAMBUCO;5.51
2022;8;AGOSTO;GASOLINA;PI;PIAUÍ;5.61
2022;8;AGOSTO;GASOLINA;PR;PARANÁ;5.4
2022;8;AGOSTO;GASOLINA;RJ;RIO DE JANEIRO;5.58
2022;8;AGOSTO;GASOLINA;RO;RONDÔNIA;5.57
2022;8;AGOSTO;GASOLINA;RR;RORAIMA;5.79
2022;8;AGOSTO;GASOLINA;RS;RIO GRANDE DO SUL;5.33
2022;8;AGOSTO;GASOLINA;SC;SANTA CATARINA;5.46
2022;8;AGOSTO;GASOLINA;SE;SERGIPE;5.17
2022;8;AGOSTO;GASOLINA;SP;SÃO PAULO;5.28
2022;8;AGOSTO;GASOLINA;TO;TOCANTINS;5.75
2022;8;AGOSTO;GASOLINA ADITIVADA;AC;ACRE;5.94
2022;8;AGOSTO;GASOLINA ADITIVADA;AL;ALAGOAS;5.77
2022;8;AGOSTO;GASOLINA ADITIVADA;AM;AMAZONAS;5.8
2022;8;AGOSTO;GASOLINA ADITIVADA;AP;AMAPÁ;5.32
2022;8;AGOSTO;GASOLINA ADITIVADA;BA;BAHIA;5.75
2022;8;AGOSTO;GASOLINA ADITIVADA;CE;CEARÁ;5.8
2022;8;AGOSTO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;5.44
2022;8;AGOSTO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.73
2022;8;AGOSTO;GASOLINA ADITIVADA;GO;GOIÁS;5.4
2022;8;AGOSTO;GASOLINA ADITIVADA;MA;MARANHÃO;5.57
2022;8;AGOSTO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.54
2022;8;AGOSTO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;5.46
2022;8;AGOSTO;GASOLINA ADITIVADA;MT;MATO GROSSO;5.57
2022;8;AGOSTO;GASOLINA ADITIVADA;PA;PARÁ;5.86
2022;8;AGOSTO;GASOLINA ADITIVADA;PB;PARAÍBA;5.66
2022;8;AGOSTO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.67
2022;8;AGOSTO;GASOLINA ADITIVADA;PI;PIAUÍ;5.83
2022;8;AGOSTO;GASOLINA ADITIVADA;PR;PARANÁ;5.55
2022;8;AGOSTO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.7
2022;8;AGOSTO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.7
2022;8;AGOSTO;GASOLINA ADITIVADA;RR;RORAIMA;5.9
2022;8;AGOSTO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;5.47
2022;8;AGOSTO;GASOLINA ADITIVADA;SC;SANTA CATARINA;5.56
2022;8;AGOSTO;GASOLINA ADITIVADA;SE;SERGIPE;5.26
2022;8;AGOSTO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.52
2022;8;AGOSTO;GASOLINA ADITIVADA;TO;TOCANTINS;5.89
2022;8;AGOSTO;GNV;AL;ALAGOAS;4.54
2022;8;AGOSTO;GNV;AM;AMAZONAS;3.99
2022;8;AGOSTO;GNV;BA;BAHIA;4.47
2022;8;AGOSTO;GNV;CE;CEARÁ;5.33
2022;8;AGOSTO;GNV;DF;DISTRITO FEDERAL;6.33
2022;8;AGOSTO;GNV;ES;ESPIRITO SANTO;5.11
2022;8;AGOSTO;GNV;MG;MINAS GERAIS;5.44
2022;8;AGOSTO;GNV;MS;MATO GROSSO DO SUL;4.92
2022;8;AGOSTO;GNV;MT;MATO GROSSO;3.19
2022;8;AGOSTO;GNV;PB;PARAÍBA;5.06
2022;8;AGOSTO;GNV;PE;PERNAMBUCO;4.26
2022;8;AGOSTO;GNV;PR;PARANÁ;5.95
2022;8;AGOSTO;GNV;RJ;RIO DE JANEIRO;5.13
2022;8;AGOSTO;GNV;RS;RIO GRANDE DO SUL;5.94
2022;8;AGOSTO;GNV;SC;SANTA CATARINA;5.96
2022;8;AGOSTO;GNV;SE;SERGIPE;5.15
2022;8;AGOSTO;GNV;SP;SÃO PAULO;5.43
2022;9;SETEMBRO;DIESEL;AC;ACRE;7.94
2022;9;SETEMBRO;DIESEL;AL;ALAGOAS;7.05
2022;9;SETEMBRO;DIESEL;AM;AMAZONAS;7.13
2022;9;SETEMBRO;DIESEL;AP;AMAPÁ;6.89
2022;9;SETEMBRO;DIESEL;BA;BAHIA;7.1
2022;9;SETEMBRO;DIESEL;CE;CEARÁ;7.02
2022;9;SETEMBRO;DIESEL;DF;DISTRITO FEDERAL;6.77
2022;9;SETEMBRO;DIESEL;ES;ESPIRITO SANTO;6.64
2022;9;SETEMBRO;DIESEL;GO;GOIÁS;6.8
