ANO;MES;NM_MES;REGIAO - SIGLA;ESTADO - SIGLA;NM_ESTADO;MUNICIPIO;PRODUTO;VL_MEDIO_VENDA
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;ARACRUZ;GASOLINA ADITIVADA;5.74
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;DIESEL;7.27
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;DIESEL S10;7.23
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;ETANOL;4.95
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;GASOLINA;5.82
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;GASOLINA ADITIVADA;5.93
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;DIESEL;6.98
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;DIESEL S10;7.11
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;ETANOL;4.5
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;GASOLINA;5.43
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;GASOLINA ADITIVADA;5.55
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;CARIACICA;GNV;5.1
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;DIESEL;7.07
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;DIESEL S10;7.26
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;ETANOL;5.12
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;GASOLINA;5.7
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;GASOLINA ADITIVADA;5.86
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;COLATINA;GNV;5.59
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;GUARAPARI;DIESEL;7.42
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;GUARAPARI;DIESEL S10;7.29
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;GUARAPARI;ETANOL;4.82
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;GUARAPARI;GASOLINA;5.7
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;GUARAPARI;GASOLINA ADITIVADA;5.98
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;DIESEL;6.89
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;DIESEL S10;6.98
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;ETANOL;4.53
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;GASOLINA;5.57
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;GASOLINA ADITIVADA;5.67
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;LINHARES;GNV;5.49
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;DIESEL;6.94
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;DIESEL S10;7.1
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;ETANOL;5.13
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;GASOLINA;5.48
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;GASOLINA ADITIVADA;5.54
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SAO MATEUS;GNV;4.99
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;DIESEL;6.98
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;DIESEL S10;7.13
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;ETANOL;4.87
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;GASOLINA;5.45
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;GASOLINA ADITIVADA;5.6
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;SERRA;GNV;5.12
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;DIESEL;6.95
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;DIESEL S10;7.18
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;ETANOL;4.66
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;GASOLINA;5.51
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;GASOLINA ADITIVADA;5.71
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VILA VELHA;GNV;5.1
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;DIESEL;7.18
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;DIESEL S10;7.29
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;ETANOL;4.77
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;GASOLINA;5.57
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;GASOLINA ADITIVADA;5.7
2022;8;AGOSTO;SE;ES;ESPIRITO SANTO;VITORIA;GNV;5.06
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ALFENAS;DIESEL;7.18
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ALFENAS;DIESEL S10;7.28
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ALFENAS;ETANOL;3.95
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ALFENAS;GASOLINA;5.55
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ALFENAS;GASOLINA ADITIVADA;5.64
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAGUARI;DIESEL;7.13
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAGUARI;DIESEL S10;7.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAGUARI;ETANOL;3.79
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAGUARI;GASOLINA;5.3
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAGUARI;GASOLINA ADITIVADA;5.41
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAXA;DIESEL;7.34
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAXA;DIESEL S10;7.42
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAXA;ETANOL;4.54
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAXA;GASOLINA;5.77
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ARAXA;GASOLINA ADITIVADA;5.84
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;DIESEL;7.25
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;DIESEL S10;7.31
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;ETANOL;3.98
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;GASOLINA;5.25
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;GASOLINA ADITIVADA;5.51
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BARBACENA;GNV;5.5
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;DIESEL;7.11
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;DIESEL S10;7.2
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;ETANOL;3.87
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;GASOLINA;5.17
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;GASOLINA ADITIVADA;5.38
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BELO HORIZONTE;GNV;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BETIM;DIESEL;6.96
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BETIM;DIESEL S10;7.05
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BETIM;ETANOL;3.91
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BETIM;GASOLINA;5.22
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BETIM;GASOLINA ADITIVADA;5.46
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BOM DESPACHO;DIESEL;7.13
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BOM DESPACHO;DIESEL S10;7.16
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BOM DESPACHO;ETANOL;3.97
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BOM DESPACHO;GASOLINA;5.28
2022;8;AGOSTO;SE;MG;MINAS GERAIS;BOM DESPACHO;GASOLINA ADITIVADA;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CAMPO BELO;DIESEL;7.38
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CAMPO BELO;DIESEL S10;7.5
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CAMPO BELO;ETANOL;4.03
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CAMPO BELO;GASOLINA;5.44
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CAMPO BELO;GASOLINA ADITIVADA;5.5
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CARATINGA;DIESEL;7.32
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CARATINGA;DIESEL S10;7.47
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CARATINGA;ETANOL;4.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CARATINGA;GASOLINA;5.67
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CARATINGA;GASOLINA ADITIVADA;5.71
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONGONHAS;DIESEL;7.26
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONGONHAS;DIESEL S10;7.32
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONGONHAS;ETANOL;4.13
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONGONHAS;GASOLINA;5.43
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONGONHAS;GASOLINA ADITIVADA;5.66
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONSELHEIRO LAFAIETE;DIESEL;7.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONSELHEIRO LAFAIETE;DIESEL S10;7.4
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONSELHEIRO LAFAIETE;ETANOL;4.18
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONSELHEIRO LAFAIETE;GASOLINA;5.53
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONSELHEIRO LAFAIETE;GASOLINA ADITIVADA;5.58
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;DIESEL;7.01
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;DIESEL S10;7.1
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;ETANOL;3.84
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;GASOLINA;5.14
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;GASOLINA ADITIVADA;5.36
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CONTAGEM;GNV;5.46
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CORONEL FABRICIANO;DIESEL;6.96
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CORONEL FABRICIANO;DIESEL S10;7.1
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CORONEL FABRICIANO;ETANOL;4.09
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CORONEL FABRICIANO;GASOLINA;5.38
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CORONEL FABRICIANO;GASOLINA ADITIVADA;5.58
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CURVELO;DIESEL;7.06
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CURVELO;DIESEL S10;7.17
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CURVELO;ETANOL;4.34
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CURVELO;GASOLINA;5.68
2022;8;AGOSTO;SE;MG;MINAS GERAIS;CURVELO;GASOLINA ADITIVADA;5.83
2022;8;AGOSTO;SE;MG;MINAS GERAIS;DIVINOPOLIS;DIESEL;6.93
2022;8;AGOSTO;SE;MG;MINAS GERAIS;DIVINOPOLIS;DIESEL S10;7.14
2022;8;AGOSTO;SE;MG;MINAS GERAIS;DIVINOPOLIS;ETANOL;3.94
2022;8;AGOSTO;SE;MG;MINAS GERAIS;DIVINOPOLIS;GASOLINA;5.19
2022;8;AGOSTO;SE;MG;MINAS GERAIS;DIVINOPOLIS;GASOLINA ADITIVADA;5.55
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FORMIGA;DIESEL;7.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FORMIGA;DIESEL S10;7.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FORMIGA;ETANOL;4.15
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FORMIGA;GASOLINA;5.51
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FORMIGA;GASOLINA ADITIVADA;5.79
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FRUTAL;DIESEL;7.19
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FRUTAL;DIESEL S10;7.3
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FRUTAL;ETANOL;3.98
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FRUTAL;GASOLINA;5.44
2022;8;AGOSTO;SE;MG;MINAS GERAIS;FRUTAL;GASOLINA ADITIVADA;5.41
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GOVERNADOR VALADARES;DIESEL;7.16
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GOVERNADOR VALADARES;DIESEL S10;7.06
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GOVERNADOR VALADARES;ETANOL;4.09
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GOVERNADOR VALADARES;GASOLINA;5.41
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GOVERNADOR VALADARES;GASOLINA ADITIVADA;5.52
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GUAXUPE;DIESEL;7.0
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GUAXUPE;DIESEL S10;7.2
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GUAXUPE;ETANOL;3.88
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GUAXUPE;GASOLINA;5.45
2022;8;AGOSTO;SE;MG;MINAS GERAIS;GUAXUPE;GASOLINA ADITIVADA;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;DIESEL;7.02
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;DIESEL S10;7.12
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;ETANOL;4.14
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;GASOLINA;5.45
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;GASOLINA ADITIVADA;5.6
2022;8;AGOSTO;SE;MG;MINAS GERAIS;IPATINGA;GNV;5.58
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITABIRA;DIESEL;7.64
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITABIRA;DIESEL S10;7.75
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITABIRA;ETANOL;4.58
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITABIRA;GASOLINA;5.87
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITABIRA;GASOLINA ADITIVADA;5.96
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAJUBA;DIESEL;7.27
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAJUBA;DIESEL S10;7.32
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAJUBA;ETANOL;4.02
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAJUBA;GASOLINA;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAJUBA;GASOLINA ADITIVADA;5.56
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAUNA;DIESEL;7.2
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAUNA;DIESEL S10;7.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAUNA;ETANOL;4.16
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAUNA;GASOLINA;5.37
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITAUNA;GASOLINA ADITIVADA;5.64
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITUIUTABA;DIESEL;6.98
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITUIUTABA;DIESEL S10;7.16
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITUIUTABA;ETANOL;3.76
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITUIUTABA;GASOLINA;5.22
2022;8;AGOSTO;SE;MG;MINAS GERAIS;ITUIUTABA;GASOLINA ADITIVADA;5.52
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANAUBA;DIESEL;7.24
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANAUBA;DIESEL S10;7.31
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANAUBA;ETANOL;4.0
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANAUBA;GASOLINA;5.36
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANAUBA;GASOLINA ADITIVADA;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANUARIA;DIESEL;7.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANUARIA;DIESEL S10;7.66
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANUARIA;ETANOL;4.08
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANUARIA;GASOLINA;5.49
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JANUARIA;GASOLINA ADITIVADA;5.58
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO MONLEVADE;DIESEL;7.19
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO MONLEVADE;DIESEL S10;7.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO MONLEVADE;ETANOL;4.03
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO MONLEVADE;GASOLINA;5.3
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO MONLEVADE;GASOLINA ADITIVADA;5.35
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO PINHEIRO;DIESEL;7.09
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO PINHEIRO;DIESEL S10;7.27
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO PINHEIRO;ETANOL;4.19
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO PINHEIRO;GASOLINA;5.71
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JOAO PINHEIRO;GASOLINA ADITIVADA;5.72
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;DIESEL;7.27
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;DIESEL S10;7.45
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;ETANOL;4.13
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;GASOLINA;5.47
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;GASOLINA ADITIVADA;5.61
2022;8;AGOSTO;SE;MG;MINAS GERAIS;JUIZ DE FORA;GNV;5.26
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LAVRAS;DIESEL;7.24
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LAVRAS;DIESEL S10;7.35
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LAVRAS;ETANOL;4.2
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LAVRAS;GASOLINA;5.48
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LAVRAS;GASOLINA ADITIVADA;5.62
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LEOPOLDINA;DIESEL;7.02
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LEOPOLDINA;DIESEL S10;7.09
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LEOPOLDINA;ETANOL;4.37
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LEOPOLDINA;GASOLINA;5.79
2022;8;AGOSTO;SE;MG;MINAS GERAIS;LEOPOLDINA;GASOLINA ADITIVADA;5.89
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MANHUACU;DIESEL;7.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MANHUACU;DIESEL S10;7.32
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MANHUACU;ETANOL;4.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MANHUACU;GASOLINA;5.62
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MANHUACU;GASOLINA ADITIVADA;5.73
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTE CARMELO;DIESEL;7.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTE CARMELO;DIESEL S10;7.44
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTE CARMELO;ETANOL;3.84
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTE CARMELO;GASOLINA;5.31
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTE CARMELO;GASOLINA ADITIVADA;5.36
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTES CLAROS;DIESEL;6.86
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTES CLAROS;DIESEL S10;7.14
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTES CLAROS;ETANOL;3.78
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTES CLAROS;GASOLINA;5.16
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MONTES CLAROS;GASOLINA ADITIVADA;5.47
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MURIAE;DIESEL;7.18
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MURIAE;DIESEL S10;7.28
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MURIAE;ETANOL;4.52
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MURIAE;GASOLINA;5.79
2022;8;AGOSTO;SE;MG;MINAS GERAIS;MURIAE;GASOLINA ADITIVADA;5.85
2022;8;AGOSTO;SE;MG;MINAS GERAIS;NOVA LIMA;DIESEL;7.4
2022;8;AGOSTO;SE;MG;MINAS GERAIS;NOVA LIMA;DIESEL S10;7.4
2022;8;AGOSTO;SE;MG;MINAS GERAIS;NOVA LIMA;ETANOL;4.37
2022;8;AGOSTO;SE;MG;MINAS GERAIS;NOVA LIMA;GASOLINA;5.54
2022;8;AGOSTO;SE;MG;MINAS GERAIS;NOVA LIMA;GASOLINA ADITIVADA;5.76
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OLIVEIRA;DIESEL;7.25
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OLIVEIRA;DIESEL S10;7.35
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OLIVEIRA;ETANOL;3.94
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OLIVEIRA;GASOLINA;5.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OLIVEIRA;GASOLINA ADITIVADA;5.37
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OURO PRETO;DIESEL;7.29
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OURO PRETO;DIESEL S10;7.41
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OURO PRETO;ETANOL;3.96
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OURO PRETO;GASOLINA;5.26
2022;8;AGOSTO;SE;MG;MINAS GERAIS;OURO PRETO;GASOLINA ADITIVADA;5.31
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARA DE MINAS;DIESEL;7.26
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARA DE MINAS;DIESEL S10;7.37
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARA DE MINAS;ETANOL;3.88
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARA DE MINAS;GASOLINA;5.26
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARA DE MINAS;GASOLINA ADITIVADA;5.4
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARACATU;DIESEL;7.47
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARACATU;DIESEL S10;7.53
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARACATU;ETANOL;4.14
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARACATU;GASOLINA;5.62
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PARACATU;GASOLINA ADITIVADA;5.67
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PASSOS;DIESEL;6.84
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PASSOS;DIESEL S10;6.97
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PASSOS;ETANOL;3.66
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PASSOS;GASOLINA;4.96
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PASSOS;GASOLINA ADITIVADA;5.28
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATOS DE MINAS;DIESEL;7.24
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATOS DE MINAS;DIESEL S10;7.33
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATOS DE MINAS;ETANOL;4.08
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATOS DE MINAS;GASOLINA;5.44
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATOS DE MINAS;GASOLINA ADITIVADA;5.54
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATROCINIO;DIESEL;7.46
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATROCINIO;DIESEL S10;7.64
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATROCINIO;ETANOL;4.23
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATROCINIO;GASOLINA;5.68
2022;8;AGOSTO;SE;MG;MINAS GERAIS;PATROCINIO;GASOLINA ADITIVADA;5.77
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;DIESEL;7.21
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;DIESEL S10;7.3
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;ETANOL;3.8
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;GASOLINA;5.13
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;GASOLINA ADITIVADA;5.35
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POCOS DE CALDAS;GNV;5.59
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POUSO ALEGRE;DIESEL;7.44
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POUSO ALEGRE;DIESEL S10;7.32
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POUSO ALEGRE;ETANOL;3.82
2022;8;AGOSTO;SE;MG;MINAS GERAIS;POUSO ALEGRE;GASOLINA;5.31
