ANO;MES;NM_MES;PRODUTO;NM_ESTADO;MUNICIPIO;VL_MEDIO_VENDA
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;FEIRA DE SANTANA;7.92
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;GUANAMBI;8.15
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;ILHEUS;8.17
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;IPIRA;7.98
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;IRECE;8.1
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;ITABUNA;8.13
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;ITAMARAJU;8.12
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;JACOBINA;8.05
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;JAGUAQUARA;8.2
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;JEQUIE;7.89
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;JUAZEIRO;8.22
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;LAURO DE FREITAS;8.1
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;LIVRAMENTO DE NOSSA SENHORA;7.99
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;PAULO AFONSO;7.76
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;POCOES;8.27
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;PORTO SEGURO;8.36
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;SALVADOR;7.97
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;SANTO ANTONIO DE JESUS;7.98
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;SENHOR DO BONFIM;8.05
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;SERRINHA;7.9
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;SIMOES FILHO;8.03
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;TEIXEIRA DE FREITAS;8.33
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;VALENCA;8.02
2022;6;JUNHO;GASOLINA ADITIVADA;BAHIA;VITORIA DA CONQUISTA;8.37
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;CANINDE;7.81
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;CAUCAIA;7.58
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;CRATEUS;8.09
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;CRATO;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;FORTALEZA;7.64
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;ICO;7.93
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;IGUATU;7.65
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;ITAPIPOCA;8.0
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;JUAZEIRO DO NORTE;7.73
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;LIMOEIRO DO NORTE;7.98
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;MARACANAU;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;QUIXADA;7.59
2022;6;JUNHO;GASOLINA ADITIVADA;CEARÁ;SOBRAL;8.42
2022;6;JUNHO;GASOLINA ADITIVADA;DISTRITO FEDERAL;BRASILIA;7.56
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;ARACRUZ;7.44
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;7.66
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;CARIACICA;7.42
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;COLATINA;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;GUARAPARI;7.65
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;LINHARES;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;SAO MATEUS;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;SERRA;7.33
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;VILA VELHA;7.52
2022;6;JUNHO;GASOLINA ADITIVADA;ESPIRITO SANTO;VITORIA;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;AGUAS LINDAS DE GOIAS;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;ANAPOLIS;7.47
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;APARECIDA DE GOIANIA;7.06
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;CALDAS NOVAS;7.63
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;CATALAO;7.48
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;FORMOSA;7.71
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;GOIANIA;7.49
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;GOIATUBA;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;ITUMBIARA;7.6
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;JATAI;7.71
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;LUZIANIA;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;MINEIROS;7.66
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;MORRINHOS;7.25
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;PORANGATU;7.94
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;RIO VERDE;7.55
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;TRINDADE;7.42
2022;6;JUNHO;GASOLINA ADITIVADA;GOIÁS;VALPARAISO DE GOIAS;7.84
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;ACAILANDIA;7.55
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;BACABAL;7.53
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;BALSAS;8.13
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;BARRA DO CORDA;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;CAXIAS;7.29
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;CODO;7.67
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;IMPERATRIZ;7.53
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;PINHEIRO;7.59
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;PRESIDENTE DUTRA;7.61
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;SANTA INES;7.54
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;SAO JOSE DE RIBAMAR;7.06
2022;6;JUNHO;GASOLINA ADITIVADA;MARANHÃO;SAO LUIS;7.15
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;ALTA FLORESTA;7.95
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;CACERES;7.17
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;CUIABA;7.02
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;RONDONOPOLIS;7.05
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;SINOP;7.2
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;SORRISO;7.57
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO;VARZEA GRANDE;6.87
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;CAMPO GRANDE;7.02
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;CORUMBA;7.85
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;COXIM;7.51
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;DOURADOS;7.14
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;NOVA ANDRADINA;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;PONTA PORA;7.45
2022;6;JUNHO;GASOLINA ADITIVADA;MATO GROSSO DO SUL;TRES LAGOAS;7.55
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ALFENAS;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ARAGUARI;7.57
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ARAXA;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;BARBACENA;7.74
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;BELO HORIZONTE;7.58
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;BETIM;7.65
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;BOM DESPACHO;7.49
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CAMPO BELO;7.8
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CARATINGA;7.98
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CONGONHAS;7.92
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CONSELHEIRO LAFAIETE;7.82
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CONTAGEM;7.6
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CORONEL FABRICIANO;7.69
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;CURVELO;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;DIVINOPOLIS;7.62
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;FORMIGA;7.85
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;FRUTAL;7.64
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;GOVERNADOR VALADARES;7.52
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;GUAXUPE;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;IPATINGA;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ITABIRA;7.94
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ITAJUBA;7.62
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ITAUNA;7.64
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;ITUIUTABA;7.65
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;JANAUBA;7.9
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;JANUARIA;7.76
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;JOAO MONLEVADE;7.66
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;JOAO PINHEIRO;7.57
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;JUIZ DE FORA;7.62
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;LAVRAS;7.64
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;LEOPOLDINA;7.83
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;MANHUACU;7.96
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;MONTE CARMELO;7.69
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;MONTES CLAROS;7.56
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;MURIAE;7.91
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;NOVA LIMA;7.88
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;OLIVEIRA;7.54
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;OURO PRETO;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;PARA DE MINAS;7.61
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;PARACATU;7.92
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;PASSOS;7.34
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;PATOS DE MINAS;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;PATROCINIO;7.84
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;POCOS DE CALDAS;7.5
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;POUSO ALEGRE;7.63
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;SABARA;7.67
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;SAO JOAO DEL REI;7.64
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;SAO SEBASTIAO DO PARAISO;7.76
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;SETE LAGOAS;7.68
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;TEOFILO OTONI;7.66
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;TIMOTEO;7.69
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;TRES CORACOES;8.15
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;UBA;7.74
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;UBERABA;7.7
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;UBERLANDIA;7.44
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;UNAI;8.02
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;VARGINHA;7.84
2022;6;JUNHO;GASOLINA ADITIVADA;MINAS GERAIS;VICOSA;7.69
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;APUCARANA;7.55
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;ARAPONGAS;7.25
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;ARAUCARIA;7.27
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;ASSIS CHATEAUBRIAND;7.39
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CAMBE;7.2
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CAMPO LARGO;7.45
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CAMPO MOURAO;7.0
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CASCAVEL;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CASTRO;7.37
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CIANORTE;7.11
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;COLOMBO;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CORNELIO PROCOPIO;7.38
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;CURITIBA;7.42
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;FOZ DO IGUACU;7.2
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;FRANCISCO BELTRAO;7.15
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;GUARAPUAVA;6.75
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;LONDRINA;7.4
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;MARECHAL CANDIDO RONDON;7.37
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;MARINGA;7.4
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;PARANAGUA;7.37
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;PARANAVAI;7.09
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;PATO BRANCO;7.04
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;PINHAIS;7.41
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;PONTA GROSSA;7.41
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;SANTO ANTONIO DA PLATINA;7.4
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;SAO JOSE DOS PINHAIS;7.49
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;TOLEDO;7.13
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;UMUARAMA;7.13
2022;6;JUNHO;GASOLINA ADITIVADA;PARANÁ;UNIAO DA VITORIA;7.45
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;BAYEUX;7.39
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;CABEDELO;7.28
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;CAMPINA GRANDE;7.24
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;JOAO PESSOA;7.25
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;PATOS;7.4
2022;6;JUNHO;GASOLINA ADITIVADA;PARAÍBA;SOUSA;7.66
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;ABAETETUBA;7.61
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;ALENQUER;8.03
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;ALTAMIRA;7.94
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;ANANINDEUA;7.21
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;BELEM;7.49
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;BRAGANCA;7.44
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;CAMETA;7.9
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;CASTANHAL;7.58
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;CONCEICAO DO ARAGUAIA;8.16
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;ITAITUBA;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;MARABA;7.6
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;PARAGOMINAS;7.94
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;PARAUAPEBAS;8.31
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;REDENCAO;7.86
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;SANTAREM;7.43
2022;6;JUNHO;GASOLINA ADITIVADA;PARÁ;XINGUARA;7.91
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;ARARIPINA;7.98
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;ARCOVERDE;7.53
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;BELO JARDIM;7.41
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;CABO DE SANTO AGOSTINHO;7.39
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;CARUARU;7.36
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;GARANHUNS;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;GOIANA;7.47
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;IGARASSU;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;JABOATAO DOS GUARARAPES;7.48
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;LAJEDO;7.26
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;OLINDA;7.56
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;PAULISTA;7.46
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;PETROLINA;7.96
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;RECIFE;7.5
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;SALGUEIRO;7.92
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;7.38
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;SERRA TALHADA;7.48
2022;6;JUNHO;GASOLINA ADITIVADA;PERNAMBUCO;VITORIA DE SANTO ANTAO;7.4
2022;6;JUNHO;GASOLINA ADITIVADA;PIAUÍ;PARNAIBA;8.02
2022;6;JUNHO;GASOLINA ADITIVADA;PIAUÍ;PICOS;7.74
2022;6;JUNHO;GASOLINA ADITIVADA;PIAUÍ;PIRIPIRI;8.02
2022;6;JUNHO;GASOLINA ADITIVADA;PIAUÍ;TERESINA;8.18
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;ANGRA DOS REIS;8.42
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;ARARUAMA;8.06
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;BARRA DO PIRAI;8.14
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;BARRA MANSA;8.0
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;BELFORD ROXO;7.76
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;CABO FRIO;8.05
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;7.91
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;DUQUE DE CAXIAS;7.77
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;ITABORAI;7.78
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;ITAGUAI;7.83
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;ITAPERUNA;8.22
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;MACAE;8.17
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;MAGE;8.14
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;MARICA;7.71
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;MESQUITA;7.72
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;NILOPOLIS;7.81
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;NITEROI;7.83
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;NOVA FRIBURGO;7.94
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;NOVA IGUACU;7.82
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;PETROPOLIS;8.21
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;RESENDE;7.84
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;RIO BONITO;7.74
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;RIO DE JANEIRO;7.83
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SANTO ANTONIO DE PADUA;7.79
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SAO FRANCISCO DE ITABAPOANA;8.08
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SAO GONCALO;7.7
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SAO JOAO DE MERITI;7.68
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SAPUCAIA;8.08
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;SAQUAREMA;8.05
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;TERESOPOLIS;7.69
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;TRES RIOS;8.19
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;VALENCA;8.22
2022;6;JUNHO;GASOLINA ADITIVADA;RIO DE JANEIRO;VOLTA REDONDA;8.03
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;ALEGRETE;7.28
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;ALVORADA;7.12
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;BAGE;8.07
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;BENTO GONCALVES;7.08
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;CACHOEIRA DO SUL;6.94
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;CACHOEIRINHA;6.81
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;CANOAS;6.72
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;CAXIAS DO SUL;7.11
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;CRUZ ALTA;7.33
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;ERECHIM;7.3
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;ESTEIO;6.82
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;GRAMADO;7.76
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;GRAVATAI;6.77
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;GUAIBA;7.03
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;IJUI;7.11
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;LAJEADO;6.98
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;NOVO HAMBURGO;6.67
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;OSORIO;7.0
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;PASSO FUNDO;7.11
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;PELOTAS;7.33
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;PORTO ALEGRE;6.99
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;RIO GRANDE;7.05
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SANTA CRUZ DO SUL;7.32
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SANTA MARIA;7.35
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SANTA ROSA;7.21
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SANTANA DO LIVRAMENTO;7.48
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SANTO ANGELO;7.43
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SAO GABRIEL;7.47
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SAO LEOPOLDO;6.79
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SAO LUIZ GONZAGA;7.35
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SAPIRANGA;6.8
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;SAPUCAIA DO SUL;6.67
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;TORRES;6.98
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;URUGUAIANA;7.25
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;VACARIA;7.42
2022;6;JUNHO;GASOLINA ADITIVADA;RIO GRANDE DO SUL;VIAMAO;7.05
2022;6;JUNHO;GASOLINA ADITIVADA;RONDÔNIA;ARIQUEMES;7.43
